Is_top_5_League,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
0,0,0,0,4,51,30,5000,0,0,116000
1,1,2,1,0,1,17,4222,0,0,116000
0,0,1,0,0,19,19,4566,0,0,116000
0,0,0,0,6,279,31,5500,0,0,116000
0,0,1,0,28,330,30,5263,0,0,116000
0,1,2,1,0,404,31,5566,0,0,116000
1,1,2,1,0,0,17,3767,0,0,116000
0,1,2,0,0,5,19,4847,0,0,116000
0,1,2,1,0,357,34,4040,0,0,116000
0,1,2,1,0,57,23,4426,0,0,116000
1,1,1,1,0,0,17,3919,0,0,116000
0,1,2,1,0,152,26,4250,0,0,116000
0,1,0,0,4,67,26,4000,0,0,116000
0,1,2,1,0,41,22,5120,0,0,116000
0,0,0,0,39,217,27,5900,0,0,116000
0,1,2,1,0,532,37,4150,0,0,116000
0,1,1,1,0,194,26,5250,0,0,116000
0,1,2,1,0,86,22,5058,0,0,116000
0,0,0,1,7,210,28,5500,0,0,116000
0,1,2,1,0,63,21,5603,0,0,116000
0,1,2,1,0,171,26,5572,0,0,116000
0,0,1,0,2,186,31,5320,0,0,115000
0,0,1,1,7,299,33,5254,0,0,115000
0,0,0,1,8,360,34,5002,0,0,115000
0,1,2,1,0,46,24,5400,0,0,115000
0,0,1,1,0,108,19,5978,0,0,115000
0,1,2,1,0,126,24,5146,0,0,115000
0,0,0,0,0,140,23,5330,0,0,115000
0,1,0,0,0,464,33,4304,0,0,115000
0,1,2,0,0,339,34,4957,0,0,115000
0,1,2,1,0,203,24,5156,0,0,115000
0,0,0,0,0,280,27,5746,0,0,115000
0,1,2,0,0,320,30,5078,0,0,115000
0,1,2,1,0,237,27,5120,0,0,115000
0,1,2,0,0,11,20,4409,0,0,115000
0,1,2,0,0,153,25,4772,0,0,115000
0,1,2,1,0,308,33,5510,0,0,115000
1,1,1,1,0,0,17,3560,0,0,115000
0,0,2,1,36,430,37,4436,0,0,115000
0,0,0,0,11,52,24,4900,0,0,115000
0,1,2,1,0,59,22,4929,0,0,115000
0,0,0,1,63,260,31,5267,0,0,115000
0,0,0,0,3,539,33,5573,0,0,115000
0,0,0,0,29,299,30,5614,0,0,115000
0,0,0,0,0,176,28,5463,0,0,115000
0,0,1,0,0,176,28,4515,0,0,115000
0,1,2,1,0,330,32,5355,0,0,115000
0,1,0,1,0,57,21,5350,1,0,115000
0,1,2,1,0,276,29,5350,0,0,115000
0,1,2,1,0,225,26,5354,0,0,115000
0,0,2,1,0,107,24,5443,0,0,115000
0,1,2,1,0,110,23,5507,0,0,115000
0,1,2,1,0,185,25,5398,0,0,115000
0,1,1,1,0,114,23,5408,1,0,115000
0,1,2,1,0,54,21,5407,0,0,115000
0,1,2,1,0,414,38,5336,0,0,115000
0,1,2,1,0,242,34,5350,0,0,115000
0,1,2,1,0,139,25,5196,0,0,115000
0,1,2,1,0,250,28,4714,0,0,115000
0,0,1,0,2,301,31,4358,0,0,114000
0,0,0,0,19,175,27,5432,0,0,114000
0,0,0,0,3,220,34,5657,0,0,114000
0,0,0,0,0,140,29,5661,0,0,114000
0,1,1,1,0,212,28,5130,0,0,114000
0,0,0,1,55,182,29,5818,0,0,114000
0,0,2,1,0,165,29,6193,0,0,114000
0,0,2,1,0,206,25,5550,0,0,114000
0,0,0,1,94,327,32,4857,0,0,114000
0,0,2,0,0,169,29,6077,0,0,114000
0,0,2,0,0,7,21,5570,0,0,114000
0,0,2,1,0,377,32,5385,0,0,114000
0,1,1,1,0,142,27,4714,0,0,114000
0,0,0,1,2,60,22,5489,0,0,114000
0,0,0,1,5,102,23,4956,0,0,114000
0,0,2,1,0,304,34,5590,0,0,114000
0,0,2,1,0,21,22,4278,0,0,114000
0,0,0,0,5,142,28,4782,0,0,114000
0,0,0,0,29,234,28,5727,0,0,114000
0,1,2,1,0,47,21,5493,0,0,114000
0,1,2,1,0,355,32,5310,0,0,114000
0,0,1,0,8,291,32,4455,0,0,114000
1,1,2,1,0,0,18,4267,0,0,114000
0,0,0,1,25,475,40,5606,0,0,114000
0,0,0,0,0,254,29,5165,0,0,114000
0,0,1,1,0,153,27,4779,0,0,114000
0,0,0,0,4,226,33,4500,0,0,114000
0,0,0,0,9,68,21,5050,0,0,114000
0,0,2,1,0,324,35,4684,0,0,114000
0,0,1,0,8,333,31,4550,0,0,114000
0,1,2,1,0,318,33,5336,0,0,114000
0,0,0,0,1,180,28,5782,0,0,114000
0,1,2,1,0,0,19,4408,1,0,114000
0,0,0,0,26,266,31,4891,0,0,114000
0,0,1,0,0,130,24,4470,0,0,114000
0,0,2,1,0,337,34,5600,0,0,114000
0,0,2,1,0,203,34,4506,0,0,114000
0,0,0,0,7,75,19,5062,0,0,114000
0,1,1,1,0,106,21,5482,0,0,114000
0,0,0,0,11,103,25,4788,0,0,114000
0,0,1,0,1,75,24,5211,0,0,114000
0,1,2,1,0,427,34,5100,0,0,114000
0,1,2,1,0,8,22,4804,0,0,114000
0,0,0,0,5,21,31,4902,0,0,114000
0,0,0,1,3,151,26,5435,0,0,114000
0,0,0,1,0,217,26,6374,0,0,114000
0,0,0,1,39,433,35,5950,0,0,114000
0,0,0,1,0,206,28,6281,0,0,114000
0,0,0,0,1,134,22,3467,0,0,113000
0,1,2,1,0,292,31,5157,0,0,113000
0,1,2,1,0,360,33,5155,0,0,113000
0,1,2,1,0,157,29,5190,0,0,113000
0,1,2,1,0,321,30,5170,0,0,113000
0,1,2,1,0,128,26,5196,0,0,113000
0,1,2,1,0,306,30,5150,0,0,113000
0,1,2,1,0,293,30,5157,0,0,113000
0,1,2,1,0,262,29,5162,0,0,113000
0,0,0,0,23,125,24,4772,0,0,113000
0,1,2,1,0,378,32,5150,0,0,113000
0,1,2,1,0,521,34,5150,0,0,113000
0,0,0,0,20,125,29,5350,0,0,113000
0,1,2,1,0,152,25,5474,0,0,113000
0,0,1,0,76,361,34,5600,0,0,113000
0,0,1,0,1,209,30,4511,0,0,113000
0,0,1,1,0,75,23,5173,0,0,113000
0,0,1,0,0,117,23,4598,0,0,113000
0,0,1,1,4,341,33,5400,0,0,113000
0,0,1,0,0,215,27,5500,0,0,113000
0,1,2,1,0,113,24,5102,0,0,113000
0,0,1,1,2,214,28,5514,0,0,113000
0,1,2,1,0,75,24,5072,0,0,113000
0,0,0,0,36,76,24,4499,0,0,113000
0,0,0,0,54,187,33,4500,0,0,113000
0,0,0,0,1,131,33,4988,0,0,113000
0,0,0,0,3,68,26,4526,0,0,113000
0,1,2,1,0,92,26,5500,0,0,113000
0,1,2,1,0,114,24,5500,0,0,113000
0,0,0,0,1,79,22,5943,0,0,113000
0,0,0,1,13,281,30,4912,0,0,113000
0,0,2,1,0,89,22,5827,0,0,113000
0,1,2,1,0,122,28,4200,0,0,113000
0,0,1,0,0,93,23,4323,0,0,113000
0,0,0,0,0,15,25,4300,0,0,113000
0,0,0,1,26,312,34,5750,0,0,113000
0,0,0,1,1,124,24,5335,0,0,113000
0,0,1,1,0,136,25,5935,0,0,113000
0,0,0,0,2,121,24,5762,0,0,112000
0,0,0,0,2,249,34,5264,0,0,112000
0,0,2,1,0,12,20,5400,0,0,112000
1,1,1,1,0,0,17,3465,0,0,112000
0,1,2,1,0,58,20,5030,0,0,112000
0,0,2,1,3,178,32,5950,0,0,112000
0,0,2,0,2,199,30,6725,0,0,112000
0,1,0,1,12,295,33,5050,0,0,112000
0,0,2,0,0,12,17,5275,0,0,112000
0,1,2,1,0,139,23,5454,0,0,112000
0,0,0,1,6,280,29,6195,0,0,112000
0,1,0,1,1,185,26,5220,0,0,112000
0,0,1,0,4,273,34,5450,0,0,112000
0,0,1,0,23,424,35,6073,0,0,112000
0,0,0,0,1,138,29,5750,0,0,112000
0,0,0,0,47,360,33,5750,0,0,112000
0,0,1,0,8,201,26,5450,0,0,112000
0,0,1,1,7,281,28,5215,0,0,112000
0,0,1,0,10,202,31,4702,0,0,112000
0,0,1,0,0,74,21,4550,0,0,112000
0,0,2,1,0,183,29,6150,0,0,112000
0,0,0,0,1,39,27,4850,0,0,112000
0,0,2,1,0,391,34,5752,0,0,112000
0,0,0,1,0,89,22,5826,0,0,112000
0,0,1,0,0,100,22,4400,0,0,112000
0,0,2,1,0,20,19,4892,0,0,112000
0,0,2,1,0,0,18,4340,0,0,112000
0,0,2,1,0,16,20,4212,0,0,112000
0,0,2,1,0,0,19,4176,0,0,112000
0,0,2,1,0,58,21,4527,0,0,112000
0,0,2,1,0,4,18,5162,0,0,112000
0,0,0,1,49,423,35,5869,0,0,112000
0,0,2,1,0,285,34,4450,0,0,112000
0,0,0,1,0,27,20,3898,0,0,112000
0,0,0,1,0,252,30,6086,0,0,112000
0,0,2,1,0,26,21,4937,0,0,112000
0,0,2,1,0,0,18,3888,0,0,112000
0,0,0,1,10,234,27,6090,0,0,112000
0,0,2,1,0,225,32,5600,0,0,112000
0,0,2,1,0,1,18,4244,0,0,112000
0,0,2,1,0,163,28,5885,0,0,112000
0,0,0,0,0,0,17,3956,0,0,112000
0,0,0,0,4,85,22,5659,0,0,112000
0,0,2,0,0,62,22,5854,0,0,112000
0,0,0,1,0,190,36,6044,0,0,112000
0,0,1,1,0,221,27,6308,0,0,112000
0,0,2,1,0,186,27,4960,0,0,112000
0,0,2,1,0,80,23,5895,0,0,112000
0,0,2,0,0,163,29,5784,0,0,112000
0,0,2,1,0,232,27,5692,0,0,112000
0,0,2,1,0,14,21,4426,0,0,112000
0,0,1,1,0,79,24,6489,0,0,112000
0,0,2,1,0,0,18,3922,0,0,112000
0,1,0,0,0,34,23,4816,1,0,112000
0,0,0,0,1,221,29,5750,0,0,112000
0,0,0,0,9,149,29,4174,0,0,112000
0,0,0,1,7,303,31,5600,0,0,112000
0,0,1,0,0,286,29,4457,0,0,112000
0,0,0,0,4,21,21,5331,0,0,112000
0,1,1,1,0,1,17,4269,0,0,112000
0,0,0,0,0,85,20,5911,0,0,111000
0,1,0,0,0,80,21,5140,0,0,111000
0,0,0,1,23,245,30,5223,0,0,111000
0,0,0,0,16,189,25,4500,0,0,111000
0,1,0,0,2,362,33,4100,0,0,111000
0,0,0,0,0,150,25,5204,0,0,111000
0,0,0,0,28,136,26,4250,0,0,111000
0,0,0,0,16,85,24,3250,0,0,111000
0,1,1,1,0,0,17,4316,0,0,111000
0,0,0,1,8,219,24,4743,0,0,111000
0,0,2,1,0,312,32,5800,0,0,111000
0,1,2,1,0,71,21,5396,0,0,111000
0,1,2,1,0,48,20,5120,0,0,111000
0,0,0,1,77,265,32,6250,0,0,111000
0,1,2,1,0,0,18,5113,0,0,111000
0,1,2,1,0,60,21,5043,0,0,111000
0,0,1,0,0,203,33,4406,0,0,111000
1,1,2,1,0,2,18,5369,0,0,111000
0,1,1,1,0,81,23,4472,0,0,110000
0,0,0,0,2,136,23,5791,0,0,110000
0,0,0,1,3,295,31,5508,0,0,110000
0,0,0,0,7,220,28,5878,0,0,110000
0,0,2,1,0,199,28,5511,0,0,110000
0,0,0,0,22,302,31,5133,0,0,110000
0,0,0,0,2,160,24,5876,0,0,110000
0,0,1,1,2,162,30,4900,0,0,110000
0,0,0,1,19,190,29,5878,0,0,110000
0,1,2,1,0,137,25,5125,0,0,110000
0,0,0,1,0,312,31,5594,0,0,110000
0,0,0,1,48,99,23,5606,0,0,110000
0,1,2,1,0,11,24,5299,0,0,110000
0,1,2,1,0,77,21,5247,0,0,110000
0,1,0,1,5,137,26,5250,0,0,110000
0,1,2,1,0,18,20,5397,0,0,110000
0,1,2,1,0,149,30,5255,0,0,110000
1,1,2,1,0,0,18,4937,0,0,110000
0,1,2,1,0,58,19,4988,0,0,110000
1,1,2,1,1,9,17,5662,0,0,110000
0,0,0,1,26,199,28,4850,0,0,110000
0,1,2,1,0,306,30,5062,0,0,110000
0,0,0,0,1,81,21,4934,0,0,110000
0,1,2,1,0,126,25,5176,0,0,110000
0,0,2,1,0,358,32,4200,0,0,110000
0,1,2,1,0,87,22,5050,0,0,110000
0,0,0,0,15,241,31,4337,0,0,110000
0,1,0,0,0,64,22,5665,0,0,110000
0,1,2,1,0,31,24,4856,0,0,110000
0,0,2,1,0,170,26,5996,0,0,110000
0,1,2,1,0,216,24,6323,0,0,110000
0,1,2,1,0,174,26,4861,0,0,110000
0,1,2,1,0,23,22,5100,0,0,110000
1,1,1,1,11,156,26,6485,0,0,110000
0,0,1,0,0,285,35,4450,0,0,110000
0,0,2,1,0,168,23,5474,0,0,110000
0,1,2,1,0,195,26,5488,0,0,110000
0,0,0,0,13,320,31,5317,0,0,110000
0,0,2,1,0,48,19,5996,0,0,110000
0,1,1,1,0,38,20,4728,0,0,110000
0,1,1,1,0,122,24,5100,0,0,110000
0,1,1,1,0,123,25,5120,0,0,110000
0,0,2,0,0,140,27,4317,0,0,110000
0,1,0,1,0,43,21,5250,0,0,110000
0,0,0,1,53,301,27,5000,0,0,110000
0,1,0,0,0,141,23,5288,0,0,110000
0,0,0,0,28,226,28,5279,0,0,110000
0,0,0,1,7,99,21,5904,0,0,110000
0,1,0,0,1,244,30,3903,0,0,110000
0,0,0,1,15,93,22,5297,0,0,110000
0,0,0,1,14,227,29,5260,0,0,110000
0,0,1,0,29,96,24,5328,0,0,110000
0,0,0,1,99,485,36,6422,0,0,110000
0,1,1,1,0,173,28,5000,0,0,109000
0,0,2,1,0,134,27,4983,0,0,109000
0,0,2,1,0,179,29,5024,0,0,109000
0,0,0,0,11,4,26,5203,0,0,109000
0,1,2,1,0,194,25,5498,0,0,109000
0,1,2,1,0,60,24,4250,0,0,109000
0,0,0,0,1,38,22,5196,0,0,109000
0,1,1,1,0,75,29,5100,0,0,109000
0,0,2,0,0,438,33,5505,0,0,109000
0,0,0,1,0,141,26,5677,0,0,109000
0,0,0,0,8,35,24,4250,0,0,109000
0,1,2,0,0,289,30,4693,0,0,109000
0,1,0,0,0,66,22,4940,0,0,109000
0,1,0,0,0,20,20,4600,0,0,109000
0,1,0,0,0,125,25,4341,0,0,109000
0,1,2,0,0,126,25,4326,0,0,109000
0,1,2,0,0,193,28,4861,0,0,109000
0,1,2,0,0,280,27,5168,0,0,109000
0,1,2,1,0,47,22,5196,0,0,109000
0,0,2,1,0,185,32,5895,0,0,109000
0,0,0,0,0,96,23,5398,0,0,109000
0,1,2,0,0,136,26,4562,0,0,109000
0,1,1,0,0,237,28,4827,0,0,109000
0,1,0,0,0,339,29,4819,0,0,109000
0,0,0,1,18,246,28,5350,0,0,109000
0,0,0,1,0,166,25,4690,0,0,109000
0,1,2,0,0,389,32,4761,0,0,109000
0,1,2,0,0,133,23,5186,0,0,109000
0,1,0,1,3,535,36,4216,0,0,109000
0,1,2,0,0,50,22,4794,0,0,109000
0,1,1,0,0,356,29,4950,0,0,109000
0,1,2,0,0,101,24,5511,0,0,109000
0,0,1,1,0,121,24,4938,0,0,109000
0,0,2,1,0,317,32,5645,0,0,109000
0,0,0,1,6,225,28,5466,0,0,109000
0,1,2,0,0,81,24,4564,0,0,109000
0,0,2,0,0,19,21,5493,0,0,109000
0,1,2,0,0,525,34,4918,0,0,109000
0,0,2,1,0,3,17,4704,0,0,109000
0,0,0,0,0,171,27,5177,0,0,109000
0,0,0,0,1,392,32,5355,0,0,109000
0,1,2,0,0,198,31,5110,0,0,109000
0,1,2,0,0,69,22,4469,0,0,109000
0,1,1,0,0,99,25,4864,0,0,109000
0,1,2,0,0,114,23,4676,0,0,109000
0,1,2,0,0,213,25,4364,0,0,109000
0,1,2,0,0,357,33,4526,0,0,109000
0,1,0,0,0,52,21,4680,0,0,109000
0,1,2,0,0,297,28,4962,0,0,109000
0,0,2,0,0,22,29,5500,0,0,109000
0,1,2,1,0,20,19,4948,0,0,109000
0,1,2,1,0,141,25,4913,0,0,109000
0,1,2,0,0,331,36,3924,0,0,109000
0,0,0,1,0,348,30,5200,0,0,109000
0,0,0,1,21,161,29,5566,0,0,109000
0,1,2,0,0,217,28,4177,0,0,109000
0,0,0,1,4,438,36,4953,0,0,109000
0,0,0,1,4,180,29,5742,0,0,109000
0,1,2,0,0,43,27,4874,0,0,109000
0,1,2,0,0,81,22,4785,0,0,109000
0,1,2,0,0,265,31,5002,0,0,109000
0,0,1,0,0,163,23,4400,0,0,109000
0,1,0,0,0,118,23,4877,0,0,109000
0,1,1,0,0,232,27,4772,0,0,109000
0,1,1,0,0,258,27,5360,0,0,109000
0,1,2,0,0,73,24,4674,0,0,109000
0,0,2,1,0,1,18,4303,1,0,109000
0,0,2,0,0,165,27,5920,0,0,109000
0,1,2,0,0,153,24,4869,0,0,109000
0,1,2,0,0,106,23,4778,0,0,109000
0,1,0,1,0,219,27,4569,0,0,109000
0,1,0,0,50,427,33,2604,0,0,109000
0,0,2,0,0,107,25,5331,0,0,109000
0,0,2,0,0,178,28,5747,0,0,109000
0,0,0,1,0,82,23,5821,0,0,109000
0,1,1,0,0,126,24,5066,0,0,109000
0,1,2,0,0,27,23,4651,0,0,109000
0,0,1,1,1,120,25,5769,0,0,109000
0,0,1,0,4,151,25,5923,0,0,109000
0,0,0,1,22,256,31,5300,0,0,109000
0,1,2,1,0,126,27,4538,0,0,109000
0,1,1,0,0,112,21,4476,0,0,109000
0,1,2,0,0,0,20,4838,0,0,109000
0,0,0,1,0,439,34,4950,0,0,109000
0,1,1,0,0,182,26,4594,0,0,109000
0,1,2,0,0,544,33,4800,0,0,109000
0,1,2,0,0,212,26,5164,0,0,109000
0,0,2,1,0,57,23,5389,0,0,109000
0,1,2,0,0,109,24,4910,0,0,109000
0,0,2,1,0,195,25,5474,0,0,109000
0,0,0,0,25,86,25,6768,0,0,109000
0,0,2,1,0,96,21,5901,0,0,109000
0,0,0,1,2,122,26,5524,0,0,109000
0,0,1,1,2,126,24,5849,0,0,109000
0,0,1,1,8,346,33,5950,0,0,109000
0,0,0,1,5,299,30,5963,0,0,109000
0,1,0,1,1,5,20,4991,0,0,109000
0,0,1,1,6,415,33,5954,0,0,109000
0,0,0,1,17,391,33,5193,0,0,109000
0,0,1,1,8,448,34,5352,0,0,109000
0,0,0,0,16,188,28,4809,0,0,109000
0,0,1,0,0,148,27,4269,0,0,109000
0,0,1,0,0,274,30,4258,0,0,109000
0,0,0,1,6,187,27,5015,0,0,109000
0,0,0,0,36,158,26,5830,0,0,109000
0,0,1,1,32,406,36,5888,0,0,109000
0,0,1,1,0,157,23,5829,0,0,109000
0,0,1,0,0,61,21,4266,0,0,109000
0,0,0,0,2,104,25,5372,0,0,109000
0,0,1,0,3,145,26,5500,0,0,109000
0,1,1,1,0,268,28,4714,0,0,109000
1,1,1,1,0,0,18,4419,0,0,109000
0,1,2,1,0,87,23,5350,0,0,109000
0,0,0,1,1,213,27,5218,0,0,109000
0,0,0,0,12,136,28,5400,0,0,109000
0,0,0,1,1,230,30,5400,0,0,109000
0,1,2,1,0,351,34,4757,0,0,109000
0,1,2,1,0,243,29,5516,0,0,109000
0,1,0,1,4,475,32,5505,0,0,109000
0,0,2,1,0,401,31,5805,0,0,109000
0,1,1,1,0,354,32,5007,0,0,108000
0,1,2,1,0,206,27,5250,0,0,108000
0,0,0,1,29,375,34,4994,0,0,108000
0,1,2,1,0,133,24,5500,0,0,108000
0,1,2,1,0,222,28,5500,0,0,108000
0,1,2,1,0,362,35,4470,0,0,108000
0,1,0,1,18,31,24,3600,0,0,108000
0,0,0,0,2,378,32,5600,0,0,108000
0,1,1,1,0,123,27,4312,0,0,108000
0,1,2,1,0,39,22,5066,0,0,108000
0,0,1,0,4,186,24,5527,0,0,108000
0,0,1,1,57,285,33,5160,0,0,108000
0,0,0,0,2,135,21,3941,0,0,108000
0,0,1,1,37,244,34,5150,0,0,108000
0,1,0,1,0,0,17,4180,0,0,108000
0,0,0,0,51,357,35,4148,0,0,108000
0,0,1,1,0,70,24,4498,0,0,108000
0,0,0,0,0,61,25,5526,0,0,108000
0,0,1,0,0,134,29,4415,0,0,108000
0,1,2,1,0,105,22,5595,0,0,108000
0,1,2,1,0,280,26,5617,0,0,108000
0,1,2,1,0,298,32,5500,0,0,108000
0,1,2,1,0,416,33,5502,0,0,108000
0,0,0,0,55,307,33,5505,0,0,108000
0,1,2,1,0,375,32,4669,0,0,108000
0,1,2,1,0,407,33,5350,0,0,108000
0,1,2,1,0,152,23,5580,1,0,108000
0,1,2,1,0,414,32,5505,0,0,108000
0,1,2,1,0,80,24,5500,0,0,108000
0,1,1,1,0,14,19,5506,0,0,108000
0,1,2,1,0,370,33,5504,0,0,108000
0,1,2,1,0,135,27,5500,0,0,108000
0,1,2,1,0,81,22,5472,0,0,108000
0,1,1,0,6,3,19,5259,0,0,108000
0,1,2,1,0,221,27,5338,0,0,108000
0,1,2,1,0,158,26,5315,0,0,108000
0,1,2,1,0,169,25,5323,0,0,108000
0,1,2,1,0,299,33,4077,0,0,108000
0,1,2,1,0,130,29,5338,0,0,108000
0,1,2,1,0,682,41,5223,0,0,108000
0,1,2,1,0,199,28,5354,0,0,108000
0,1,0,1,0,58,23,5292,0,0,108000
0,1,0,1,38,174,29,5276,0,0,108000
0,1,2,0,0,90,26,5300,0,0,108000
0,1,0,1,0,126,25,5300,0,0,108000
0,1,2,1,0,121,27,5320,0,0,108000
0,1,1,0,6,1,19,5355,0,0,108000
0,1,2,1,0,209,27,5318,0,0,108000
0,0,0,1,4,138,25,5276,0,0,108000
0,1,2,1,0,39,22,5307,0,0,108000
0,0,2,1,0,81,23,5384,0,0,108000
0,1,2,1,0,0,19,4942,0,0,108000
0,1,1,0,0,49,21,4882,0,0,108000
0,0,0,0,53,474,36,6547,0,0,108000
0,1,0,1,0,44,20,5536,0,0,108000
0,0,0,0,3,77,34,4800,0,0,108000
0,0,0,0,1,1,28,4050,0,0,108000
0,0,0,1,4,230,29,5057,0,0,108000
0,0,1,1,0,39,27,5326,0,0,108000
0,1,2,1,0,103,29,4050,0,0,108000
0,1,2,1,0,436,36,4340,0,0,108000
0,0,0,1,6,196,26,5327,0,0,108000
0,1,2,1,0,382,32,5277,0,0,108000
0,0,2,1,0,155,27,5382,0,0,108000
0,1,2,1,0,79,22,5202,1,0,108000
0,1,2,1,0,43,22,5171,0,0,108000
0,0,2,1,0,180,28,5600,0,0,108000
0,0,0,1,4,187,26,5700,0,0,108000
0,1,2,1,0,252,30,5100,0,0,108000
0,0,0,0,33,171,29,4400,0,0,107000
0,1,2,1,0,199,27,5100,0,0,107000
0,0,0,0,2,226,30,4396,0,0,107000
0,1,2,1,0,216,28,5110,0,0,107000
0,1,2,1,0,192,28,5100,0,0,107000
0,0,2,1,0,179,26,5521,0,0,107000
0,1,2,1,0,17,21,5186,0,0,107000
1,1,2,1,0,26,23,5216,0,0,107000
0,1,0,0,15,41,21,5246,0,0,107000
0,0,0,0,35,247,32,4900,0,0,107000
0,1,2,1,0,420,33,5450,0,0,107000
0,0,0,0,21,227,31,5014,0,0,107000
0,0,0,0,0,206,27,5619,0,0,107000
0,1,2,1,0,285,30,5463,0,0,107000
0,0,0,0,0,179,26,5600,0,0,107000
0,1,2,1,0,150,27,5418,0,0,107000
0,0,1,0,0,299,35,5000,0,0,107000
1,1,2,1,0,12,19,5047,0,0,107000
0,0,1,0,5,267,30,5250,0,0,107000
0,0,0,0,82,271,38,5453,0,0,107000
0,0,0,0,6,56,27,5500,0,0,107000
0,0,0,0,10,156,28,5562,0,0,107000
0,0,0,0,20,157,28,5513,0,0,107000
0,0,0,0,7,132,27,5554,0,0,107000
0,1,0,1,5,180,31,4740,0,0,107000
0,0,0,0,6,161,28,5274,0,0,107000
0,0,1,1,4,216,30,5515,0,0,107000
0,0,2,0,0,128,29,5416,0,0,107000
0,0,0,1,1,334,28,6268,0,0,107000
0,0,1,1,0,31,20,5152,0,0,107000
0,0,0,1,1,371,34,5602,0,0,107000
0,0,1,0,1,142,26,5770,0,0,107000
0,0,0,0,3,115,26,5306,0,0,107000
0,0,0,1,3,229,28,5645,0,0,107000
0,1,1,1,0,148,24,5122,0,0,107000
0,1,2,1,0,227,30,5300,0,0,107000
0,0,1,0,2,42,24,5104,0,0,107000
0,1,0,1,39,168,25,5246,0,0,107000
0,1,2,1,0,30,23,5594,0,0,107000
0,1,2,1,0,142,27,5200,0,0,107000
0,0,0,1,53,195,31,5000,0,0,107000
0,1,2,1,0,71,23,5380,0,0,107000
0,0,2,1,0,327,33,6313,0,0,107000
0,0,2,1,0,127,24,5771,0,0,107000
0,0,0,0,20,388,33,5154,0,0,107000
0,0,0,1,24,228,28,5408,0,0,107000
0,1,2,1,0,419,31,5250,0,0,106000
0,0,1,1,1,100,23,5499,0,0,106000
0,0,0,0,19,64,25,4705,0,0,106000
0,0,2,1,0,465,33,5510,0,0,106000
0,0,2,1,0,305,29,5500,0,0,106000
0,0,2,1,0,214,26,5500,0,0,106000
0,0,2,1,0,85,25,5352,0,0,106000
0,0,0,1,0,66,23,5331,0,0,106000
0,0,1,0,0,16,20,4258,0,0,106000
0,0,1,0,0,65,22,4438,0,0,106000
0,1,0,1,0,78,24,5450,0,0,106000
0,0,0,0,1,153,25,5829,0,0,106000
0,0,0,0,2,219,25,5184,0,0,106000
0,0,0,0,2,323,34,4734,0,0,106000
0,0,0,0,1,126,25,5855,0,0,106000
0,0,1,0,2,138,32,4950,0,0,106000
0,0,0,1,0,18,21,5162,0,0,106000
0,0,0,0,41,121,27,4384,0,0,106000
0,0,1,0,1,216,28,5416,0,0,106000
0,1,0,1,0,405,30,4612,0,0,106000
0,1,2,0,0,476,33,4597,0,0,106000
0,1,2,0,0,447,33,4439,0,0,106000
0,1,0,1,2,252,30,4559,0,0,106000
0,1,2,0,0,159,27,4428,0,0,106000
0,1,2,0,0,149,23,4577,0,0,106000
0,1,2,0,0,102,23,4152,0,0,106000
0,1,1,1,0,1,17,4319,0,0,106000
0,0,0,0,8,72,22,5175,0,0,106000
0,1,2,1,0,149,23,5428,0,0,106000
0,0,0,1,5,438,33,5550,0,0,106000
0,1,0,0,0,64,23,4911,0,0,106000
0,1,0,1,0,23,21,5450,0,0,106000
0,1,2,1,0,98,23,5829,0,0,106000
0,1,2,1,0,95,25,5300,0,0,106000
0,0,1,1,23,255,29,5140,0,0,106000
0,1,2,1,0,221,27,5363,0,0,106000
0,1,2,1,0,73,21,5479,0,0,106000
0,0,2,1,0,53,23,5514,0,0,106000
0,0,0,0,54,112,31,4752,0,0,106000
0,1,2,1,0,65,23,5128,0,0,106000
0,1,2,1,0,92,23,5211,0,0,106000
0,0,2,1,0,130,31,4222,0,0,106000
0,1,2,1,0,155,25,4124,0,0,106000
0,0,0,0,65,302,33,5037,0,0,106000
0,0,2,0,0,107,23,5040,0,0,105000
0,0,0,0,0,294,32,5816,0,0,105000
0,0,0,0,48,318,33,6342,0,0,105000
0,0,1,0,0,149,22,4200,0,0,105000
0,0,0,0,9,153,31,3004,0,0,105000
0,0,1,0,0,48,21,4214,0,0,105000
0,0,0,0,34,127,27,3411,0,0,105000
0,0,2,1,0,118,25,4100,0,0,105000
0,1,1,1,0,351,31,5050,0,0,105000
0,0,1,0,0,108,25,4515,0,0,105000
0,0,0,0,5,335,31,4043,0,0,105000
0,1,2,1,0,269,31,5010,0,0,105000
0,1,2,1,0,181,25,5039,0,0,105000
0,0,2,1,0,119,27,5000,0,0,105000
0,1,2,1,0,146,26,5055,0,0,105000
0,1,2,1,0,154,25,5063,0,0,105000
0,1,2,1,0,83,20,5086,0,0,105000
0,1,2,1,0,132,24,5019,0,0,105000
0,1,2,1,0,202,24,5000,0,0,105000
0,0,0,0,2,157,23,5700,0,0,105000
0,1,2,1,0,44,18,5125,0,0,105000
0,1,2,1,0,69,22,5127,0,0,105000
0,1,2,1,0,273,33,5004,0,0,105000
0,1,2,1,0,98,24,5066,0,0,105000
0,0,0,1,29,220,24,5500,0,0,105000
